0.118,2.239948272705078,2.198004961013794,0.4402371946811676
0.117,2.1175200939178467,2.2407784461975098,0.4391982565402985
0.131,2.1445624828338623,2.279041290283203,0.4399195330142975
0.128,2.241652250289917,2.232145071029663,0.4392732807159424
0.108,2.1302568912506104,2.237671375274658,0.4396761570453644
0.122,2.1876978874206543,2.246825695037842,0.438765115070343
0.126,2.17262864112854,2.202420949935913,0.4385175777435303
0.144,2.1424953937530518,2.2067055702209473,0.4385496793746948
0.132,2.191959857940674,2.227431535720825,0.43891750988960265
0.129,2.1508328914642334,2.1550028324127197,0.4383049680709839
0.117,2.2826895713806152,2.1855628490448,0.4384554193973541
0.127,2.1700754165649414,2.2224626541137695,0.4383461224555969
0.149,2.214531660079956,2.158388376235962,0.4383442942619324
0.159,2.233147382736206,2.1002018451690674,0.4382392373561859
0.168,2.1419219970703125,2.241246461868286,0.43831305928230285
0.158,2.226473331451416,2.112983465194702,0.43794739170074465
0.166,2.1224772930145264,2.3200621604919434,0.4377491089820862
0.176,2.131438732147217,2.127481698989868,0.4372221366405487
0.172,2.208876848220825,2.176419973373413,0.43732611556053164
0.182,2.201624631881714,2.113731861114502,0.43770825085639953
0.204,2.1227524280548096,2.2475500106811523,0.43680253925323487
0.195,2.2094318866729736,2.2111868858337402,0.43733785600662234
0.196,2.16973614692688,2.221386432647705,0.43728124899864196
0.2,2.2892043590545654,2.141486644744873,0.43686059217453005
0.22,2.210845708847046,2.1816163063049316,0.4367138241291046
0.206,2.1141226291656494,2.129068374633789,0.4366524073123932
0.184,2.2600209712982178,2.2510764598846436,0.4370381558895111
0.19,2.1865806579589844,2.2732927799224854,0.437013410615921
0.193,2.171487331390381,2.148822069168091,0.43681987113952636
0.218,2.201683282852173,2.2711660861968994,0.4360739854335785
0.2,2.103363037109375,2.1884658336639404,0.4360078947067261
0.198,2.2990033626556396,2.1016948223114014,0.4361148094654083
0.211,2.2212271690368652,2.239638090133667,0.43641888589859007
0.135,2.3091115951538086,2.3013792037963867,0.4390802167415619
0.095,2.2143988609313965,2.1837122440338135,0.4398304376602173
0.058,2.163254976272583,2.173799753189087,0.44051256222724916
0.074,2.1689608097076416,2.294292449951172,0.44070902190208433
0.084,2.2974281311035156,2.1200945377349854,0.441314876127243
0.093,2.1168925762176514,2.2175955772399902,0.4397539871692657
0.073,2.210111379623413,2.1730408668518066,0.43995536704063415
0.081,2.1276931762695312,2.341585397720337,0.44013420581817625
0.082,2.150848865509033,2.1388115882873535,0.43917996077537536
0.088,2.309065818786621,2.211578369140625,0.43964953083992003
0.07,2.140505075454712,2.2668890953063965,0.44002309412956236
0.077,2.181278944015503,2.3896656036376953,0.4398984670162201
0.104,2.2157647609710693,2.209223985671997,0.43938735270500184
