0.179,2.150102376937866,2.15071702003479,0.43750074660778043
0.214,2.2431342601776123,2.1145992279052734,0.4349540127754211
0.219,2.1138620376586914,2.1172404289245605,0.4317005174398422
0.27,1.9977166652679443,2.121856689453125,0.42807788779735567
0.243,2.3064892292022705,1.9737746715545654,0.42499692499637604
0.259,2.221320867538452,2.0196287631988525,0.42060967991352083
0.307,1.9633374214172363,2.2155017852783203,0.41680884895324705
0.334,2.056562900543213,1.8186545372009277,0.4112424918413162
0.271,1.6593073606491089,2.306060552597046,0.4119116198837757
0.286,2.346738338470459,1.7455087900161743,0.40856955018043517
0.28,1.8410980701446533,1.5282213687896729,0.39977683120965957
0.304,2.2223339080810547,1.8705523014068604,0.40136660223007203
0.299,2.0931620597839355,1.9147621393203735,0.39141161942481995
0.35,1.4272592067718506,1.8066630363464355,0.3911242954969406
0.327,2.0643484592437744,2.0992255210876465,0.3813009268641472
0.353,1.7820141315460205,1.6148525476455688,0.3717326383829117
0.336,1.7976199388504028,1.4706089496612549,0.37660913056135176
0.363,1.4930254220962524,1.5845134258270264,0.3659389550328255
0.368,1.8495557308197021,0.9725756645202637,0.3598753388926387
0.384,1.6832852363586426,1.1629550457000732,0.3619184062510729
0.393,2.6936678886413574,0.6749569177627563,0.3453087454885244
0.407,2.2705907821655273,1.7856903076171875,0.34890450249165295
0.333,2.288369655609131,2.46764874458313,0.3594734470203519
0.393,1.793239951133728,3.7043495178222656,0.3434720936179161
0.445,1.0583879947662354,0.9367214441299438,0.3354756024003029
0.435,1.573264479637146,1.4438446760177612,0.3370778407689184
0.404,2.1999011039733887,2.809142589569092,0.33201655437536537
0.367,1.5455812215805054,2.020000457763672,0.3359177060753107
0.409,2.5699472427368164,2.7126824855804443,0.3419934315085411
0.412,2.7855124473571777,2.3674705028533936,0.31961363897025585
0.438,0.617750883102417,2.5231146812438965,0.3219656053595245
0.405,1.3743867874145508,1.755268931388855,0.3299819759643171
0.415,1.1549546718597412,1.337661623954773,0.3314354655690491
0.407,2.293797016143799,1.6965265274047852,0.32776902845175937
0.418,1.5175713300704956,0.5545571446418762,0.3334542642042041
0.434,1.342005968093872,1.83937668800354,0.32179551525823774
0.428,0.8439640998840332,0.9395379424095154,0.32160318572376856
0.448,3.4735848903656006,0.7481768727302551,0.3258268507312983
