0.152,2.1100707054138184,2.3680379390716553,0.43724430763721467
0.228,2.2051877975463867,2.1341066360473633,0.43479198186397555
0.269,2.2713241577148438,2.236574172973633,0.4312860592842102
0.259,2.2210288047790527,1.849929928779602,0.4262321891069412
0.251,2.0539965629577637,2.114798069000244,0.4235175204515457
0.252,1.74574613571167,1.9042961597442627,0.4159843296289444
0.326,2.3255996704101562,2.4220423698425293,0.4087821223735809
0.325,1.8325412273406982,1.4398319721221924,0.39409637150764465
0.326,1.4125310182571411,2.219698905944824,0.38556439908146856
0.318,1.7215673923492432,2.166898012161255,0.37905348160862923
0.264,0.939301073551178,2.67738676071167,0.374427989757061
0.299,1.2590523958206177,1.1584086418151855,0.3786652888774872
0.281,1.5050113201141357,2.7038512229919434,0.37607907948940994
0.362,0.6262532472610474,1.618079423904419,0.37728278361558915
0.325,1.8217406272888184,1.6146471500396729,0.38686209701895713
0.345,2.473062038421631,2.003678321838379,0.3772339475989342
0.34,1.9399168491363525,2.9161579608917236,0.3672560331583023
0.359,2.1864211559295654,2.1176774501800537,0.3623687936156988
0.347,2.1240792274475098,1.0301088094711304,0.34777826543152335
0.381,0.6180327534675598,1.669957160949707,0.35044549311995504
0.35,0.8690560460090637,1.721323847770691,0.34185065211802723
0.398,1.8595316410064697,2.286019802093506,0.3544379645779729
0.414,2.6884889602661133,0.5331647992134094,0.34201978653371334
0.32,1.0412907600402832,1.9274470806121826,0.3423991877347231
0.364,1.7554683685302734,1.8125088214874268,0.3574941161453724
0.378,2.290827512741089,1.1836069822311401,0.3369262895807624
0.401,1.3603824377059937,3.1044154167175293,0.3207418810592964
0.475,1.9420433044433594,1.4279944896697998,0.31874358626436444
0.382,1.2332923412322998,0.8452399373054504,0.3296096774249803
0.458,1.6477859020233154,0.4993138611316681,0.3264861893191934
0.356,0.7031240463256836,2.186471939086914,0.3574972087007016
0.375,3.180520534515381,1.152040719985962,0.34965233211442825
0.429,2.4930052757263184,0.5929219722747803,0.3348791659235954
0.377,2.3812167644500732,2.7551755905151367,0.333205297421664
0.392,0.9203471541404724,2.736203193664551,0.3319831379950047
0.388,2.1477253437042236,1.1391907930374146,0.32560534903779625
0.443,1.4503977298736572,1.5735273361206055,0.3194529222462326
0.399,2.6085164546966553,1.9152474403381348,0.3283413159459829
0.405,1.5588735342025757,2.3623194694519043,0.34014677124395964
0.411,0.9342067241668701,2.1543426513671875,0.3286635816693306
0.448,0.3712214529514313,1.1142387390136719,0.31201414167415353
0.451,0.20130279660224915,0.4865752160549164,0.3071094473046251
0.431,2.0723726749420166,2.2614521980285645,0.3196639964341186
0.457,0.1993735134601593,2.014820098876953,0.31653456123522483
0.452,1.4857041835784912,1.1508723497390747,0.3052655452497304
0.45,2.116140842437744,0.6415899991989136,0.3153017864402384
0.43,2.2471909523010254,1.350007176399231,0.3100522552989423
0.461,0.24389611184597015,2.0485379695892334,0.31179373485594986
0.454,0.8579773306846619,0.6212491989135742,0.3096247914392501
0.409,3.0390326976776123,1.0954757928848267,0.3205770519584417
0.431,2.379208564758301,2.3712267875671387,0.31970173145011066
0.46,0.05186903476715088,1.2139790058135986,0.30658841515984386
0.407,0.3390142023563385,1.117282509803772,0.3186327715404332
0.418,3.0327439308166504,1.0428041219711304,0.30060903024412694
0.413,3.686307191848755,1.829432487487793,0.2998874470592942
0.432,1.9499748945236206,1.2878245115280151,0.30186617124080656
0.402,1.9445629119873047,2.1095778942108154,0.3276321459018625
0.428,3.1234984397888184,0.9703063368797302,0.32309965351335707
0.085,nan,nan,nan
0.092,nan,nan,nan
0.116,nan,nan,nan
0.106,nan,nan,nan
0.092,nan,nan,nan
0.121,nan,nan,nan
0.11,nan,nan,nan
0.129,nan,nan,nan
0.084,nan,nan,nan
0.123,nan,nan,nan
0.121,nan,nan,nan
0.123,nan,nan,nan
0.116,nan,nan,nan
0.101,nan,nan,nan
0.113,nan,nan,nan
0.117,nan,nan,nan
0.096,nan,nan,nan
0.117,nan,nan,nan
0.109,nan,nan,nan
0.098,nan,nan,nan
0.113,nan,nan,nan
0.106,nan,nan,nan
0.1,nan,nan,nan
0.103,nan,nan,nan
0.105,nan,nan,nan
0.123,nan,nan,nan
0.11,nan,nan,nan
0.112,nan,nan,nan
0.112,nan,nan,nan
0.105,nan,nan,nan
0.118,nan,nan,nan
0.116,nan,nan,nan
0.132,nan,nan,nan
0.113,nan,nan,nan
0.097,nan,nan,nan
0.124,nan,nan,nan
0.115,nan,nan,nan
0.12,nan,nan,nan
0.105,nan,nan,nan
0.092,nan,nan,nan
0.11,nan,nan,nan
0.119,nan,nan,nan
0.125,nan,nan,nan
0.121,nan,nan,nan
0.14,nan,nan,nan
0.099,nan,nan,nan
0.09,nan,nan,nan
0.11,nan,nan,nan
0.114,nan,nan,nan
0.117,nan,nan,nan
0.105,nan,nan,nan
0.097,nan,nan,nan
0.111,nan,nan,nan
0.099,nan,nan,nan
0.106,nan,nan,nan
0.111,nan,nan,nan
0.122,nan,nan,nan
0.104,nan,nan,nan
0.122,nan,nan,nan
0.111,nan,nan,nan
0.113,nan,nan,nan
0.113,nan,nan,nan
0.109,nan,nan,nan
0.125,nan,nan,nan
0.125,nan,nan,nan
0.11,nan,nan,nan
0.102,nan,nan,nan
0.118,nan,nan,nan
0.115,nan,nan,nan
0.112,nan,nan,nan
0.111,nan,nan,nan
0.115,nan,nan,nan
0.12,nan,nan,nan
0.115,nan,nan,nan
0.106,nan,nan,nan
0.118,nan,nan,nan
0.111,nan,nan,nan
0.108,nan,nan,nan
0.122,nan,nan,nan
0.113,nan,nan,nan
0.115,nan,nan,nan
0.122,nan,nan,nan
0.109,nan,nan,nan
0.115,nan,nan,nan
0.11,nan,nan,nan
0.117,nan,nan,nan
0.108,nan,nan,nan
0.102,nan,nan,nan
0.109,nan,nan,nan
0.101,nan,nan,nan
0.103,nan,nan,nan
0.121,nan,nan,nan
0.123,nan,nan,nan
