0.185,2.2547531127929688,2.210513114929199,0.43749254496097567
0.218,2.259202718734741,2.309035539627075,0.43244826745986936
0.228,1.9005458354949951,1.9657690525054932,0.4274445861577988
0.273,1.86809241771698,2.085521697998047,0.42345621576309206
0.307,1.8824281692504883,1.5002620220184326,0.4132096202373505
0.309,1.9492425918579102,2.116490602493286,0.4072556417942047
0.29,1.484176754951477,1.6447056531906128,0.39735311942100526
0.272,2.6132588386535645,1.8045697212219238,0.38650207641124723
0.353,1.774686336517334,1.5467599630355835,0.3817764144450426
0.363,2.8589420318603516,2.132805824279785,0.36819163833856583
0.261,2.2869746685028076,1.6351252794265747,0.39899025769233704
0.307,0.8985418081283569,1.380135416984558,0.3810137096166611
0.34,1.2758744955062866,2.1953930854797363,0.36618284268081186
0.352,1.296620488166809,0.8483616709709167,0.37483495573699477
0.323,1.861417293548584,1.5745142698287964,0.38152440809458493
0.328,2.6328792572021484,1.9326293468475342,0.3694860912978649
0.36,2.2826383113861084,2.3379807472229004,0.37110806741714475
0.382,1.630490779876709,1.5484765768051147,0.36174707300662995
0.321,1.5362403392791748,6.600191593170166,0.35513345435857774
0.374,0.9220852255821228,2.364832639694214,0.3523409959882498
0.357,0.6973735094070435,1.62347412109375,0.3373239182472229
0.415,0.5665515065193176,0.8409393429756165,0.3469557147949934
0.445,1.0513654947280884,1.5746684074401855,0.32594169293791053
0.416,2.6332783699035645,1.6142261028289795,0.33755555062443016
0.407,1.6290591955184937,1.0888698101043701,0.32302263238132
0.434,2.2371745109558105,0.530199408531189,0.33341268072426317
0.468,2.03149151802063,2.778792142868042,0.3214598992958665
0.442,3.3699018955230713,2.0574073791503906,0.32475658410042524
0.321,1.018195390701294,1.0931191444396973,0.3289209826144157
0.403,1.7735182046890259,2.2068374156951904,0.3334979727312922
0.391,1.2164630889892578,1.0829695463180542,0.3286537432430312
0.405,0.6672278046607971,0.8964083790779114,0.3335697918921709
0.112,nan,nan,nan
0.098,nan,nan,nan
0.106,nan,nan,nan
0.107,nan,nan,nan
0.112,nan,nan,nan
0.117,nan,nan,nan
0.119,nan,nan,nan
0.088,nan,nan,nan
0.124,nan,nan,nan
0.13,nan,nan,nan
0.126,nan,nan,nan
0.115,nan,nan,nan
0.115,nan,nan,nan
0.105,nan,nan,nan
0.105,nan,nan,nan
0.105,nan,nan,nan
0.107,nan,nan,nan
0.108,nan,nan,nan
0.112,nan,nan,nan
0.11,nan,nan,nan
0.113,nan,nan,nan
0.093,nan,nan,nan
0.118,nan,nan,nan
0.11,nan,nan,nan
0.113,nan,nan,nan
0.122,nan,nan,nan
0.102,nan,nan,nan
0.106,nan,nan,nan
0.096,nan,nan,nan
0.11,nan,nan,nan
0.107,nan,nan,nan
0.106,nan,nan,nan
0.112,nan,nan,nan
0.107,nan,nan,nan
0.099,nan,nan,nan
0.106,nan,nan,nan
0.114,nan,nan,nan
0.111,nan,nan,nan
0.121,nan,nan,nan
0.103,nan,nan,nan
0.107,nan,nan,nan
0.114,nan,nan,nan
0.11,nan,nan,nan
0.107,nan,nan,nan
0.098,nan,nan,nan
0.11,nan,nan,nan
0.122,nan,nan,nan
0.107,nan,nan,nan
0.101,nan,nan,nan
0.105,nan,nan,nan
0.099,nan,nan,nan
0.12,nan,nan,nan
0.106,nan,nan,nan
0.115,nan,nan,nan
0.116,nan,nan,nan
0.106,nan,nan,nan
0.133,nan,nan,nan
0.103,nan,nan,nan
0.095,nan,nan,nan
0.102,nan,nan,nan
0.112,nan,nan,nan
0.111,nan,nan,nan
0.109,nan,nan,nan
0.095,nan,nan,nan
0.107,nan,nan,nan
0.104,nan,nan,nan
0.116,nan,nan,nan
0.111,nan,nan,nan
0.108,nan,nan,nan
0.11,nan,nan,nan
0.098,nan,nan,nan
0.109,nan,nan,nan
0.117,nan,nan,nan
0.106,nan,nan,nan
0.123,nan,nan,nan
0.095,nan,nan,nan
0.109,nan,nan,nan
0.121,nan,nan,nan
0.103,nan,nan,nan
0.118,nan,nan,nan
0.121,nan,nan,nan
0.104,nan,nan,nan
0.105,nan,nan,nan
0.129,nan,nan,nan
0.098,nan,nan,nan
0.117,nan,nan,nan
0.119,nan,nan,nan
0.129,nan,nan,nan
0.112,nan,nan,nan
0.126,nan,nan,nan
0.101,nan,nan,nan
0.095,nan,nan,nan
0.096,nan,nan,nan
0.113,nan,nan,nan
0.12,nan,nan,nan
0.1,nan,nan,nan
0.108,nan,nan,nan
0.138,nan,nan,nan
0.117,nan,nan,nan
0.095,nan,nan,nan
0.085,nan,nan,nan
0.115,nan,nan,nan
0.093,nan,nan,nan
0.111,nan,nan,nan
0.119,nan,nan,nan
0.104,nan,nan,nan
0.108,nan,nan,nan
0.115,nan,nan,nan
0.11,nan,nan,nan
0.103,nan,nan,nan
0.107,nan,nan,nan
0.117,nan,nan,nan
0.115,nan,nan,nan
0.115,nan,nan,nan
0.105,nan,nan,nan
0.128,nan,nan,nan
0.129,nan,nan,nan
0.12,nan,nan,nan
0.114,nan,nan,nan
0.111,nan,nan,nan
0.111,nan,nan,nan
0.12,nan,nan,nan
0.121,nan,nan,nan
0.107,nan,nan,nan
0.122,nan,nan,nan
0.121,nan,nan,nan
0.108,nan,nan,nan
0.091,nan,nan,nan
0.13,nan,nan,nan
0.107,nan,nan,nan
0.12,nan,nan,nan
0.11,nan,nan,nan
0.111,nan,nan,nan
0.098,nan,nan,nan
0.114,nan,nan,nan
0.119,nan,nan,nan
0.112,nan,nan,nan
0.116,nan,nan,nan
0.102,nan,nan,nan
0.108,nan,nan,nan
0.108,nan,nan,nan
0.109,nan,nan,nan
0.105,nan,nan,nan
0.12,nan,nan,nan
0.1,nan,nan,nan
0.1,nan,nan,nan
0.098,nan,nan,nan
0.104,nan,nan,nan
0.132,nan,nan,nan
0.115,nan,nan,nan
0.103,nan,nan,nan
0.115,nan,nan,nan
0.108,nan,nan,nan
0.115,nan,nan,nan
0.113,nan,nan,nan
0.101,nan,nan,nan
0.116,nan,nan,nan
0.102,nan,nan,nan
0.121,nan,nan,nan
0.122,nan,nan,nan
0.111,nan,nan,nan
0.116,nan,nan,nan
0.118,nan,nan,nan
0.108,nan,nan,nan
0.12,nan,nan,nan
0.099,nan,nan,nan
0.115,nan,nan,nan
0.087,nan,nan,nan
