0.167,2.0395596027374268,2.1635007858276367,0.43685011801719664
0.265,2.149491310119629,1.7578556537628174,0.4300270047903061
0.258,2.0405142307281494,2.0858023166656494,0.4213252169132233
0.276,2.280750036239624,2.2349324226379395,0.4028179899454117
0.235,0.5705763101577759,2.2498157024383545,0.39159143638685345
0.335,2.230567455291748,2.1625442504882812,0.3774953781604767
0.317,1.9577572345733643,1.8027151823043823,0.37112368688602
0.32,2.828817367553711,2.2806689739227295,0.37781540990024803
0.314,0.847611665725708,1.02909255027771,0.3669561751410365
0.326,1.7782783508300781,1.5780279636383057,0.3844474039256573
0.322,0.927457869052887,1.432723879814148,0.3722554309129715
0.368,1.4085601568222046,2.0243120193481445,0.36072400988638403
0.388,1.8077402114868164,1.1669387817382812,0.3488943686142564
0.362,1.8030107021331787,1.2968157529830933,0.3530030848786235
0.37,0.8536510467529297,1.8832519054412842,0.3482069001406431
0.404,1.487536072731018,2.395811080932617,0.3500981921765953
0.425,1.181058645248413,2.813199043273926,0.3408745286971331
0.386,2.1928539276123047,0.7453277707099915,0.3611060742326081
0.366,0.6534757614135742,1.1039905548095703,0.3518900774657726
0.414,2.234475612640381,1.5230050086975098,0.3366784763276577
0.368,2.0915145874023438,1.1096272468566895,0.35948870913386344
0.368,2.158365249633789,2.2412824630737305,0.3368294431725517
0.393,1.4266622066497803,1.4072176218032837,0.34334250869452954
0.335,1.6500294208526611,2.3270602226257324,0.36155214550569653
0.364,1.192739486694336,1.412231206893921,0.3626127817839384
0.398,0.6099953055381775,0.5340334177017212,0.3432953045606613
0.259,4.744478702545166,1.8182835578918457,0.3607346772432327
0.38,2.148674488067627,1.8952468633651733,0.3577677082210779
0.425,0.7102531790733337,1.3734230995178223,0.3495221841424704
0.301,6.421724319458008,2.107862949371338,0.35198660752195865
0.439,0.4815552532672882,3.36167311668396,0.34541995184179397
0.393,1.3484493494033813,2.3578460216522217,0.33338894334807995
0.35,2.71278977394104,3.544351816177368,0.3294502580806613
0.409,1.948922872543335,2.193114757537842,0.33227080047279595
0.444,1.365213394165039,0.9064311981201172,0.31864507830142974
0.113,nan,nan,nan
0.116,nan,nan,nan
0.114,nan,nan,nan
0.127,nan,nan,nan
0.117,nan,nan,nan
0.108,nan,nan,nan
0.105,nan,nan,nan
0.118,nan,nan,nan
0.121,nan,nan,nan
0.119,nan,nan,nan
0.11,nan,nan,nan
0.123,nan,nan,nan
0.124,nan,nan,nan
0.111,nan,nan,nan
0.098,nan,nan,nan
0.123,nan,nan,nan
0.117,nan,nan,nan
0.118,nan,nan,nan
0.119,nan,nan,nan
0.106,nan,nan,nan
0.117,nan,nan,nan
0.11,nan,nan,nan
0.115,nan,nan,nan
0.115,nan,nan,nan
0.121,nan,nan,nan
0.099,nan,nan,nan
0.1,nan,nan,nan
0.116,nan,nan,nan
0.105,nan,nan,nan
0.138,nan,nan,nan
0.097,nan,nan,nan
0.138,nan,nan,nan
0.113,nan,nan,nan
0.126,nan,nan,nan
0.109,nan,nan,nan
0.106,nan,nan,nan
0.093,nan,nan,nan
0.11,nan,nan,nan
0.116,nan,nan,nan
0.11,nan,nan,nan
0.121,nan,nan,nan
0.098,nan,nan,nan
0.109,nan,nan,nan
0.107,nan,nan,nan
0.107,nan,nan,nan
0.114,nan,nan,nan
0.111,nan,nan,nan
0.118,nan,nan,nan
0.124,nan,nan,nan
0.113,nan,nan,nan
0.108,nan,nan,nan
0.123,nan,nan,nan
0.107,nan,nan,nan
0.103,nan,nan,nan
0.116,nan,nan,nan
0.12,nan,nan,nan
0.112,nan,nan,nan
0.116,nan,nan,nan
0.117,nan,nan,nan
0.109,nan,nan,nan
0.136,nan,nan,nan
0.116,nan,nan,nan
0.112,nan,nan,nan
0.126,nan,nan,nan
0.103,nan,nan,nan
0.119,nan,nan,nan
0.109,nan,nan,nan
0.116,nan,nan,nan
0.11,nan,nan,nan
0.112,nan,nan,nan
0.107,nan,nan,nan
0.128,nan,nan,nan
0.103,nan,nan,nan
0.116,nan,nan,nan
0.102,nan,nan,nan
0.115,nan,nan,nan
0.127,nan,nan,nan
0.111,nan,nan,nan
0.114,nan,nan,nan
0.122,nan,nan,nan
0.1,nan,nan,nan
0.094,nan,nan,nan
0.112,nan,nan,nan
0.107,nan,nan,nan
0.109,nan,nan,nan
0.102,nan,nan,nan
0.109,nan,nan,nan
0.099,nan,nan,nan
0.111,nan,nan,nan
0.111,nan,nan,nan
0.108,nan,nan,nan
0.13,nan,nan,nan
0.117,nan,nan,nan
0.117,nan,nan,nan
0.139,nan,nan,nan
0.09,nan,nan,nan
0.106,nan,nan,nan
0.112,nan,nan,nan
0.12,nan,nan,nan
0.095,nan,nan,nan
0.112,nan,nan,nan
0.138,nan,nan,nan
0.111,nan,nan,nan
0.118,nan,nan,nan
0.106,nan,nan,nan
0.09,nan,nan,nan
0.102,nan,nan,nan
0.098,nan,nan,nan
0.118,nan,nan,nan
0.12,nan,nan,nan
0.114,nan,nan,nan
0.109,nan,nan,nan
0.093,nan,nan,nan
0.105,nan,nan,nan
0.106,nan,nan,nan
0.107,nan,nan,nan
0.101,nan,nan,nan
0.116,nan,nan,nan
0.125,nan,nan,nan
0.123,nan,nan,nan
0.098,nan,nan,nan
0.117,nan,nan,nan
0.105,nan,nan,nan
0.097,nan,nan,nan
